table_name,column_name,type_name
TB_Jobfair_TopCom,TopComId,int
TB_Jobfair_TopCom,UserID,int
TB_Jobfair_TopCom,WhichDay,int
TB_Jobfair_TopCom,RegionId,int
TB_Jobfair_TopCom,SortOrder,int
TB_Jobfair_TopCom,JobfairId,varchar
TB_Jobfair_TopCom,JobfairComId,int
TB_Jobfair2019_Com_Visit,LogId,int
TB_Jobfair2019_Com_Visit,UserId,int
TB_Jobfair2019_Com_Visit,UA,varchar
TB_Jobfair2019_Com_Visit,IP,varchar
TB_Jobfair2019_Com_Visit,AddTime,datetime
TB_Jobfair2019_Com_Visit,WhichDay,int
TB_Jobfair2019_Com_Visit,RegionId,int
TB_Jobfair2019_Com_Visit,ComId,int
TB_Jobfair2019_Com_Visit,JobfairComId,int
TB_Jobfair2019_Com_Visit,JobfairId,varchar
TB_Jobfair2019_Home_Visit,LogId,int
TB_Jobfair2019_Home_Visit,UserId,int
TB_Jobfair2019_Home_Visit,UA,varchar
TB_Jobfair2019_Home_Visit,IP,varchar
TB_Jobfair2019_Home_Visit,AddTime,datetime
TB_Jobfair2019_Home_Visit,WhichDay,int
TB_Jobfair2019_Home_Visit,RegionId,int
TB_Jobfair2019_Home_Visit,JobfairId,varchar
TB_Jobfair2019_Job_Visit,LogId,int
TB_Jobfair2019_Job_Visit,UserId,int
TB_Jobfair2019_Job_Visit,UA,varchar
TB_Jobfair2019_Job_Visit,IP,varchar
TB_Jobfair2019_Job_Visit,AddTime,datetime
TB_Jobfair2019_Job_Visit,WhichDay,int
TB_Jobfair2019_Job_Visit,RegionId,int
TB_Jobfair2019_Job_Visit,JobId,int
TB_Jobfair2019_Job_Visit,JobfairJobId,int
TB_Jobfair2019_Job_Visit,JobfairId,varchar
TB_Jobfair2019_List_Visit,LogId,int
TB_Jobfair2019_List_Visit,UserId,int
TB_Jobfair2019_List_Visit,UA,varchar
TB_Jobfair2019_List_Visit,IP,varchar
TB_Jobfair2019_List_Visit,AddTime,datetime
TB_Jobfair2019_List_Visit,WhichDay,int
TB_Jobfair2019_List_Visit,RegionId,int
TB_Jobfair2019_List_Visit,JobfairId,varchar
TB_Jobfair2019Invite,JobfairInviteId,int
TB_Jobfair2019Invite,UserID,int
TB_Jobfair2019Invite,Joined,bit
TB_Jobfair2019Invite,JobfairId,varchar
TB_Jobfair2019PersonReg,PersonRegId,int
TB_Jobfair2019PersonReg,UserID,int
TB_Jobfair2019PersonReg,AddTime,datetime
TB_Jobfair2019PersonReg,OpenId,varchar
TB_Jobfair2019PersonReg,Notify,bit
TB_Jobfair2019PersonReg,NotifyTime,datetime
TB_Jobfair2019PersonReg,JobfairId,nvarchar
TB_JobfairShow,Id,int
TB_JobfairShow,UserId,int
TB_JobfairShow,SortOrder,int
TB_JobfairShow,ComGroup,int
TB_JobfairShow,CompanyName,nvarchar
TB_JobfairShow,ShowNo,varchar
TB_JobfairShow,LogoUrl,varchar
TB_JobHistoryDetail,Id,int
TB_JobHistoryDetail,JobId,int
TB_JobHistoryDetail,LastJobDetail,text
TB_JobHistoryDetail,UpdateTime,datetime
TB_JobRecomm,RID,int
TB_JobRecomm,PersonID,int
TB_JobRecomm,MatchLevel,int
TB_JobRecomm,ComID,int
TB_JobRecomm,JobID,int
TB_JobRecomm,RecommTime,datetime
TB_JobRecomm,PersonRead,bit
TB_JobRefreshHistory,Id,int
TB_JobRefreshHistory,JobId,int
TB_JobRefreshHistory,UserId,int
TB_JobRefreshHistory,JobName,nvarchar
TB_JobRefreshHistory,RefreshTime,datetime
TB_JobRefreshHistory,RefreshType,int
TB_JobVsPersonStatics,Id,int
TB_JobVsPersonStatics,Region,int
TB_JobVsPersonStatics,JobPos,int
TB_JobVsPersonStatics,JobPosName,nvarchar
TB_JobVsPersonStatics,JobCount,int
TB_JobVsPersonStatics,PersonCount,int
TB_JobVsPersonStatics,StatDate,datetime
TB_JobWork,Id,int
TB_JobWork,Job_name,varchar
TB_JobWork,Job_state,int
TB_JobWork,Job_start_time,datetime2
TB_JobWork,Job_end_time,datetime2
TB_JobWork,Job_Info,text
TB_JobWork,Job_code,varchar
TB_JobWork_main,Id,int
TB_JobWork_main,Job_name,varchar
TB_JobWork_main,Job_describe,text
TB_JobWork_main,Job_code,varchar
TB_JobWork_main,Job_period,varchar
TB_JobWork_main,Phone,varchar
TB_JobWork_main,Email,varchar
TB_LiveNotice,MsgId,int
TB_LiveNotice,EmpNo,int
TB_LiveNotice,MsgType,int
TB_LiveNotice,MsgContent,nvarchar
TB_LiveNotice,RelatedId,int
TB_LiveNotice,NoticeTime,datetime
TB_LiveNotice,HasRead,bit
TB_LWPQ_Register,ID,int
TB_LWPQ_Register,EntName,varchar
TB_LWPQ_Register,UserName,varchar
TB_LWPQ_Register,Mobile,varchar
TB_LWPQ_Register,Services,int
TB_LWPQ_Register,IP,varchar
TB_LWPQ_Register,IPRegion,varchar
TB_LWPQ_Register,RegTime,datetime
TB_LWPQ_Register,RegStatus,int
TB_LWPQ_Register,IsDel,bit
TB_LWPQ_VisitStat,ID,bigint
TB_LWPQ_VisitStat,IP,varchar
TB_LWPQ_VisitStat,IPRegion,varchar
TB_LWPQ_VisitStat,UserAgent,nvarchar
TB_LWPQ_VisitStat,Source,varchar
TB_LWPQ_VisitStat,Page,varchar
TB_LWPQ_VisitStat,AddTime,datetime
TB_MailSubscribe,subscribeID,int
TB_MailSubscribe,email,varchar
TB_MailSubscribe,subscribeType,int
TB_MailSubscribe,sKey,nvarchar
TB_MailSubscribe,sRegion,varchar
TB_MailSubscribe,sJobPos,varchar
TB_MailSubscribe,interval,int
TB_MailSubscribe,updateTime,datetime
TB_MailSubscribe,enabled,bit
TB_MailSubscribe,scondition,int
TB_MailSubscribe,lastread,datetime
TB_MailSubscribe,lastsend,datetime
TB_MailSubscribe,isBadEmail,bit
TB_MailSubscribe,readCount,int
TB_MailSubscribe,matchedCount,int
TB_MC_AccessApp,Id,int
TB_MC_AccessApp,AppID,varchar
TB_MC_AccessApp,Name,varchar
TB_MC_AccessApp,SecretKey,varchar
TB_MC_AccessApp,State,int
TB_MC_AccessApp,CTime,datetime
TB_MC_AccessApp,UTime,datetime
TB_MC_Channel,Key,varchar
TB_MC_Channel,Name,varchar
TB_MC_Channel,Category,int
TB_MC_Channel,Options,varchar
TB_MC_Channel,Comment,varchar
TB_MC_Channel,State,int
TB_MC_Channel,CTime,datetime
TB_MC_Channel,UTime,datetime
TB_MC_Config,Key,varchar
TB_MC_Config,Value,varchar
TB_MC_Config,Comment,varchar
TB_MC_Config,State,int
TB_MC_Files,Id,bigint
TB_MC_Files,Type,int
TB_MC_Files,ObjectId,bigint
TB_MC_Files,FileTitle,varchar
TB_MC_Files,FileType,int
TB_MC_Files,FIleUrl,varchar
TB_MC_Files,FIlePath,varchar
TB_MC_Files,CTime,datetime
TB_MC_MsgSendBatch,Id,bigint
TB_MC_MsgSendBatch,MsgTypeKey,varchar
TB_MC_MsgSendBatch,Source,int
TB_MC_MsgSendBatch,AppID,varchar
TB_MC_MsgSendBatch,UserID,int
TB_MC_MsgSendBatch,SenderName,varchar
TB_MC_MsgSendBatch,SenderNo,varchar
TB_MC_MsgSendBatch,TemplateId,int
TB_MC_MsgSendBatch,TemplateContent,varchar
TB_MC_MsgSendBatch,MsgContent,varchar
TB_MC_MsgSendBatch,TemplateOptions,varchar
TB_MC_MsgSendBatch,SendOptions,varchar
TB_MC_MsgSendBatch,State,int
TB_MC_MsgSendBatch,MsgCount,int
TB_MC_MsgSendBatch,SuccessCount,int
TB_MC_MsgSendBatch,FailCount,int
TB_MC_MsgSendBatch,CTime,datetime
TB_MC_MsgSendBatch,STime,datetime
TB_MC_MsgSendBatch,ETime,datetime
TB_MC_MsgSendBatch,IsDeleted,int
TB_MC_MsgSendBatch,Subject,nvarchar
TB_MC_MsgSendBatch,CancelCount,int
TB_MC_MsgSendJob,Id,bigint
TB_MC_MsgSendJob,BatchId,bigint
TB_MC_MsgSendJob,MsgTypeKey,varchar
TB_MC_MsgSendJob,SenderName,varchar
TB_MC_MsgSendJob,SenderNo,varchar
TB_MC_MsgSendJob,ReceiverName,varchar
TB_MC_MsgSendJob,ReceiverNo,varchar
TB_MC_MsgSendJob,TemplateContent,varchar
TB_MC_MsgSendJob,MsgContent,varchar
TB_MC_MsgSendJob,TemplateOptions,varchar
TB_MC_MsgSendJob,SendOptions,varchar
TB_MC_MsgSendJob,State,int
TB_MC_MsgSendJob,MaxRetry,int
TB_MC_MsgSendJob,RetryCount,int
TB_MC_MsgSendJob,CTime,datetime
TB_MC_MsgSendJob,STime,datetime
TB_MC_MsgSendJob,ETime,datetime
TB_MC_MsgSendJob,IsDeleted,int
TB_MC_MsgSendJob,Subject,varchar
TB_MC_MsgSendLog,ID,bigint
TB_MC_MsgSendLog,MsgJobID,bigint
TB_MC_MsgSendLog,LogType,int
TB_MC_MsgSendLog,Content,varchar
TB_MC_MsgSendLog,CTime,datetime
TB_MC_MsgTemplate,Id,int
TB_MC_MsgTemplate,Name,varchar
TB_MC_MsgTemplate,Category,int
TB_MC_MsgTemplate,Comment,varchar
TB_MC_MsgTemplate,Content,varchar
TB_MC_MsgTemplate,CTime,datetime
TB_MC_MsgTemplate,UTime,datetime
TB_MC_MsgType,Key,varchar
TB_MC_MsgType,Name,varchar
TB_MC_MsgType,Priority,int
TB_MC_MsgType,Category,int
TB_MC_MsgType,ChannelKey,varchar
TB_MC_MsgType,TemplateID,int
TB_MC_MsgType,TemplateOption,varchar
TB_MC_MsgType,SendOption,varchar
TB_MC_MsgType,Comment,varchar
TB_MC_MsgType,State,int
TB_MC_MsgType,CTime,datetime
TB_MC_MsgType,UTime,datetime
TB_MC_MsgType,Subject,varchar
TB_MC_MsgType,SenderName,varchar
TB_MC_MsgType,SenderNo,varchar
TB_MC_MsgType,RetryCount,int
TB_MC_OpsRequest,Id,bigint
TB_MC_OpsRequest,RequestType,int
TB_MC_OpsRequest,ObjectId,bigint
TB_MC_OpsRequest,CTime,datetime
TB_MC_OpsRequest,State,int
TB_MC_OpsRequest,ETime,datetime
TB_MC_OpsRequest,Comment,varchar
TB_MC_PushBindInfo,Id,int
TB_MC_PushBindInfo,PushKey,varchar
TB_MC_PushBindInfo,PushValue,varchar
TB_MC_PushBindInfo,CTime,datetime
TB_MC_PushBindInfo,UTime,datetime
TB_MC_PushBindInfo,PushType,varchar
TB_MiniProgram,AppId,varchar
TB_MiniProgram,AppType,varchar
TB_MiniProgram,AccessToken,varchar
TB_MiniProgram,AppSecret,varchar
TB_MiniProgram,JsonC,varchar
TB_MiniProgram,JsonS,varchar
TB_MiniProgram,UTime,datetime2
TB_MiniProgram,Remark,varchar
TB_MiniProgram,Enabled,bit
TB_MobileVCode,PhoneNo,bigint
TB_MobileVCode,VCode,int
TB_MobileVCode,TotalCount,int
TB_MobileVCode,TodayCount,int
TB_MobileVCode,Ip,varchar
TB_MobileVCode,LastSend,datetime
TB_MobileVCode,IsReg,bit
TB_MobileVCode,IsValid,bit
TB_Monitor_EmpIp,Id,int
TB_Monitor_EmpIp,CTime,datetime2
TB_Monitor_EmpIp,Ip,varchar
TB_Monitor_EmpIp,CTimeDetail,varchar
TB_Monitor_Querylog,Id,bigint
TB_Monitor_Querylog,UserId,int
TB_Monitor_Querylog,UserType,int
TB_Monitor_Querylog,Ip,varchar
TB_Monitor_Querylog,ComId,int
TB_Monitor_Querylog,UserAgent,nvarchar
TB_Monitor_Querylog,Url,nvarchar
TB_Monitor_Querylog,IsNewCom,bit
TB_Monitor_Querylog,CTime,datetime2
TB_Monitor_Querylog,CTimeDetail,nvarchar
TB_Monitor_Querylog,IsWrokTime,bit
TB_Notice,NoticeID,int
TB_Notice,NoticeTitle,nvarchar
TB_Notice,Url,varchar
TB_Notice,StartTime,datetime
TB_Notice,EndTime,datetime
TB_Notice,Sort,int
TB_Notice,Area,varchar
TB_OnlineEntered,OnlineID,int
TB_OnlineEntered,UserID,int
TB_OnlineEntered,ArtcleID,int
TB_OnlineEntered,AttmentPah,nvarchar
TB_OnlineEntered,Sataus,int
TB_OnlineEntered,OnlineTime,datetime
TB_OnlineEntered,Teacher,int
TB_OnlineEntered,PostID,int
TB_OnlineEntered,TongZhiResult,nvarchar
TB_OnlineEntered,ChushiResult,nvarchar
TB_OnlineEntered,FushiResult,nvarchar
TB_OnlineEntered,LuyongResult,nvarchar
TB_OnlineEntered,TaoTaiResult,nvarchar
TB_OnlineEntered,TongZhiTime,datetime
TB_OnlineEntered,ChushiTime,datetime
TB_OnlineEntered,FushiTime,datetime
TB_OnlineEntered,LuyongTime,datetime
TB_OnlineEntered,TaoTaiTime,datetime
TB_OnlineEntered,WXContent,nvarchar
TB_OnlineEntered,MarkContent,nvarchar
TB_OnlineEntered,TongZhiReply,bit
TB_OnlineEntered,ChuShiReply,bit
TB_OnlineEntered,FushiReply,bit
TB_OnlineEntered,LuyongReply,bit
TB_OnlineEntered,WinXinReply,bit
TB_OP_Mail_Send_Error,id,bigint
TB_OP_Mail_Send_Error,Msg_Number,int
TB_OP_Mail_Send_Error,Sender,varchar
TB_OP_Mail_Send_Error,Recipients,varchar
TB_OP_Mail_Send_Error,Body,nvarchar
TB_OP_Mail_Send_Error,Received_Date,datetime2
TB_OP_Mail_Send_Error,Content_Type,varchar
TB_OP_Mail_Send_Error,reason,nvarchar
TB_OP_Mail_Send_Error,suggest,nvarchar
TB_OP_Mail_Send_Error,email,varchar
TB_OP_Mail_Send_Error,subject,nvarchar
TB_OP_Mail_Send_Error,Sent_date,datetime2
TB_OP_Mail_Send_Error,Ent_Contact_Mobile,varchar
TB_OP_Mail_Send_Error,SN,int
TB_OP_Mail_Send_Error,Name,nvarchar
TB_OP_Mail_Send_Error,Contact_Mobile,varchar
TB_OP_Mail_Send_Error,User_Type,nvarchar
TB_OpLog,LogID,int
TB_OpLog,OpTime,datetime
TB_OpLog,EmpID,int
TB_OpLog,EmpName,nvarchar
TB_OpLog,RelatedID,int
TB_OpLog,LogContent,nvarchar
TB_OpLog,OpType,nvarchar
TB_Order,OrderID,varchar
TB_Order,OrderName,varchar
TB_Order,UserID,int
TB_Order,VipClass,int
TB_Order,PayType,int
TB_Order,PayTime,datetime
TB_Order,PayMoney,decimal
TB_Order,AlipayID,varchar
TB_Order,HasPaied,bit
TB_Order,CreateTime,datetime
TB_Order,RelatedComRightID,int
TB_Order,OrderTag,int
TB_Order,EmpNo,int
TB_Order,EmpName,nvarchar
TB_Order,SLogo,int
TB_Order,BLogo,int
TB_Order,Banner,int
TB_Order,JobCount,int
TB_Order,ResumeCount,int
TB_Order,RefreshLevel,int
TB_Order,BankType,varchar
TB_Order,ServiceStartDate,datetime
TB_Order,ServiceEndDate,datetime
TB_Order,CanInvite,int
TB_Order,CompanyName,nvarchar
TB_Order,OwnerEmpNo,int
TB_Order,OwnerEmpName,nvarchar
TB_Order,GroupId,int
TB_Order,GroupName,nvarchar
TB_Order,SpecialPage,int
TB_Order,BankAccount,nvarchar
TB_Order,ConfirmRightEmpNo,int
TB_Order,ConfirmRightEmpName,nvarchar
TB_Order,ConfirmRightTime,datetime
TB_Order,ConfirmPayEmpNo,int
TB_Order,ConfirmPayEmpName,nvarchar
TB_Order,ConfirmPayTime,datetime
TB_Order,OrderStatus,int
TB_Order,NewOrOlder,int
TB_Order,Comment,nvarchar
TB_Order,Region,int
TB_Order,MaxClient,int
TB_Order,CanPubRegion,varchar
TB_Order,ApplyEmpNo,int
TB_Order,ApplyEmpName,varchar
TB_Order,SaleID,int
TB_OutCom,CompanyName,nvarchar
TB_OutCom,Contact,nvarchar
TB_OutCom,Tel,varchar
TB_OutCom,Address,nvarchar
TB_OutCom,CompanyGroup,nvarchar
TB_OutCom,LicNo,varchar
TB_OutCom,EmpRange,varchar
TB_OutCom,CompanyType,varchar
TB_OutCom,ColUrl,varchar
TB_OutCom,ColType,varchar
TB_OutCom,ComUrl,varchar
TB_OutCom,Region,varchar
TB_OutCom,proceed,bit
TB_OutCom,UpdateTime,datetime
TB_OutCom,Email,varchar
TB_PA_Company,Id,bigint
TB_PA_Company,CompanyNameFull,nvarchar
TB_PA_Company,CompanyName,nvarchar
TB_PA_Company,RegionCode,varchar
TB_PA_Company,RegionName,nvarchar
TB_PA_Company,YcComId,int
TB_PA_Company,BcComId,bigint
TB_PA_Company,YcHasJob,bit
TB_PA_Company,CrawlTime,datetime
TB_PA_Company,ImportTime,datetime
TB_PA_Company,AllJobCount,int
TB_PA_Company,UpdateTime,datetime
TB_PA_Company,PaEmpNo,int
TB_PA_ImportInfo,Id,bigint
TB_PA_ImportInfo,Batch,varchar
TB_PA_ImportInfo,FileName,nvarchar
TB_PA_ImportInfo,Source,nvarchar
TB_PA_ImportInfo,CrawlTime,datetime
TB_PA_ImportInfo,DataRows,int
TB_PA_ImportInfo,FilePath,nvarchar
TB_PA_ImportInfo,ImportErrInfo,nvarchar
TB_PA_ImportInfo,ImportHasErr,bit
TB_PA_ImportInfo,ImportRows,int
TB_PA_ImportInfo,IsImport,bit
TB_PA_ImportInfo,TimeEnd,datetime
TB_PA_ImportInfo,TimeStart,datetime
TB_PA_Job,Id,bigint
TB_PA_Job,CompanyId,bigint
TB_PA_Job,Batch,varchar
TB_PA_Job,FileName,nvarchar
TB_PA_Job,Source,nvarchar
TB_PA_Job,CrawlTime,datetime
TB_PA_Job,ImportTime,datetime
TB_PA_Job,RegionCode,varchar
TB_PA_Job,RegionName,nvarchar
TB_PA_Job,JobName,nvarchar
TB_PA_Job,JobUrl,nvarchar
TB_PA_Job,Address,nvarchar
TB_PA_Job,Local,nvarchar
TB_PA_Job,JoPosCat,nvarchar
TB_PA_Job,Salary,nvarchar
TB_PA_Job,Experience,nvarchar
TB_PA_Job,Qualifications,nvarchar
TB_PA_Job,PersonNum,nvarchar
TB_PA_Job,Welfare,nvarchar
TB_PA_Job,JobInfo,nvarchar
TB_PA_Job,JobRequire,nvarchar
TB_PA_Job,YcComId,bigint
TB_PA_Job,BcComId,bigint
TB_PA_Job,YcJobId,bigint
TB_PA_Job,BcJobId,bigint
TB_PA_Stats,Id,bigint
TB_PA_Stats,ComId,bigint
TB_PA_Stats,Batch,varchar
TB_PA_Stats,FileName,nvarchar
TB_PA_Stats,Source,nvarchar
TB_PA_Stats,JobCount,bigint
TB_PA_Stats,YcJobCount,bigint
TB_PA_Stats,YcHasCount,bigint
TB_PA_Stats,CrawTime,datetime
TB_PA_Stats,ImportSTime,datetime
TB_PA_Stats,ImportETime,datetime
TB_PayCcb_OptLog,Id,bigint
TB_PayCcb_OptLog,OptType,int
TB_PayCcb_OptLog,OptTime,datetime
TB_PayCcb_OptLog,OrignData,nvarchar
TB_PayCcb_OptLog,AddData,nvarchar
TB_PayCcb_OptLog,ProcessStatus,int
TB_PayCcb_OptLog,RelationId,nvarchar
TB_PayCcb_Orders,Id,bigint
TB_PayCcb_Orders,No,varchar
TB_PayCcb_Orders,Account,varchar
TB_PayCcb_Orders,Payment,decimal
TB_PayCcb_Orders,Proinfo,varchar
TB_PayCcb_Orders,Remark,varchar
TB_PayCcb_Orders,Clientip,varchar
TB_PayCcb_Orders,CreteTime,datetime
TB_PayCcb_Orders,Paytime,datetime
TB_PayCcb_Orders,PayEndTime,datetime
TB_PayCcb_Orders,OrderStatus,int
TB_PayCcb_Orders,PayResult,int
TB_PayCcb_Orders,AccDate,datetime
TB_PayCcb_Orders,PayFailMsg,nvarchar
TB_PayCcb_Orders,NotifyResultStatus,int
TB_PayCcb_Orders,NotifyResultTime,datetime
TB_PayCcb_Orders,NotifyResultFailMsg,nvarchar
TB_PayCcb_Orders,Source,nvarchar
TB_PayCcb_PayLog,Id,bigint
TB_PayCcb_PayLog,OptTime,datetime
TB_PayCcb_PayLog,OrignData,nvarchar
TB_PayCcb_PayLog,AddData,nvarchar
TB_PayCcb_PayLog,RelationId,nvarchar
TB_Performance,Id,int
TB_Performance,UserName,varchar
TB_Performance,Password,varchar
TB_Performance,Content,varchar
TB_Performance,STime,datetime2
TB_Performance,ETime,datetime2
TB_Performance,TestTitle,varchar
TB_Performance,Times,float
TB_Person,UserID,int
TB_Person,Sex,int
TB_Person,Nationality,int
TB_Person,BirthDay,datetime
TB_Person,IsMarried,int
TB_Person,Height,int
TB_Person,Health,int
TB_Person,JobExp,int
TB_Person,PoliticalStatus,int
TB_Person,DomicilePlace,int
TB_Person,City,int
TB_Person,Address,nvarchar
TB_Person,Postcode,nvarchar
TB_Person,Phone,nvarchar
TB_Person,HomePage,nvarchar
TB_Person,SelfIntro,nvarchar
TB_Person,IsFullTime,int
TB_Person,WantJobPlace,nvarchar
TB_Person,WantJob,nvarchar
TB_Person,WantJobCat,nvarchar
TB_Person,WantJobName,nvarchar
TB_Person,WantSalary,int
TB_Person,ResumeType,int
TB_Person,IsPublic,int
TB_Person,ApplyStatus,nvarchar
TB_Person,TrueName,nvarchar
TB_Person,HideName,bit
TB_Person,JobLevel,int
TB_Person,Weight,int
TB_Person,QQNo,varchar
TB_Person,Email,varchar
TB_Person,CanWorkTime,int
TB_Person,OtherRequire,nvarchar
TB_Person,SelfIntroTitle,nvarchar
TB_Person,ComputerGrade,int
TB_Person,EnglishGrade,int
TB_Person,Lang1Type,int
TB_Person,Lang1Grade,int
TB_Person,Lang2Type,int
TB_Person,Lang2Grade,int
TB_Person,Lang3Type,int
TB_Person,Lang3Grade,int
TB_Person,BirthDayType,int
TB_Person,BasicFlag,bit
TB_Person,EduFlag,bit
TB_Person,JobExpFlag,bit
TB_Person,WantJobFlag,bit
TB_Person,SelfCommentFlag,bit
TB_Person,PrjFlag,bit
TB_Person,TrainFlag,bit
TB_Person,LangFlag,bit
TB_Person,CertFlag,bit
TB_Person,AdtionalFlag,bit
TB_Person,AchivementFlag,bit
TB_Person,DisplayName,nvarchar
TB_Person,Q,nvarchar
TB_Person,EduDegree,int
TB_Person,ResumeScore,int
TB_Person,UpdateTime,datetime
TB_Person,RefreshType,int
TB_Person,Speciality,int
TB_Person,Photo,varchar
TB_Person,CreateTime,datetime
TB_Person,Score,int
TB_Person,ScoreEmpNo,int
TB_Person,ScoreTime,datetime
TB_Person,WantJobPosKey,varchar
TB_Person,SalaryMoney,int
TB_Person,lat,decimal
TB_Person,lng,decimal
TB_Person,ResumeClass,int
TB_Person,RefreshCount,int
TB_Person,IsCol,bit
TB_Person,tv,timestamp
TB_Person,geo,geography
TB_Person_Achivement,AchivementID,int
TB_Person_Achivement,UserID,int
TB_Person_Achivement,AchivementName,nvarchar
TB_Person_Achivement,AchivementDesc,nvarchar
TB_Person_Achivement,AchivementPic,nvarchar
TB_Person_Achivement,AchivementUrl,nvarchar
TB_Person_Cert,CertID,int
TB_Person_Cert,UserID,int
TB_Person_Cert,CertName,nvarchar
TB_Person_Cert,WhichYear,int
TB_Person_Cert,Detail,nvarchar
TB_Person_Edu,EduID,int
TB_Person_Edu,UserID,int
TB_Person_Edu,StartTime,datetime
TB_Person_Edu,EndTime,datetime
TB_Person_Edu,SchoolName,nvarchar
TB_Person_Edu,Speciality,nvarchar
TB_Person_Edu,SpecialityCat,int
TB_Person_Edu,Degree,int
TB_Person_Edu,SpecialityDesc,nvarchar
TB_Person_Geo,UserID,int
TB_Person_Geo,geo,geography
TB_Person_JobExp,JobExpID,int
TB_Person_JobExp,UserID,int
TB_Person_JobExp,StartTime,datetime
TB_Person_JobExp,EndTime,datetime
TB_Person_JobExp,CompanyName,nvarchar
TB_Person_JobExp,CompanySize,int
TB_Person_JobExp,CompanyCat,int
TB_Person_JobExp,CompanyDept,nvarchar
TB_Person_JobExp,JobPos,nvarchar
TB_Person_JobExp,MonthSalary,int
TB_Person_JobExp,JobDesc,nvarchar
TB_Person_OtherInfo,OtherInfoID,int
TB_Person_OtherInfo,UserID,int
TB_Person_OtherInfo,Title,nvarchar
TB_Person_OtherInfo,Detail,nvarchar
TB_Person_Prj,PrjID,int
TB_Person_Prj,UserID,int
TB_Person_Prj,StartTime,datetime
TB_Person_Prj,EndTime,datetime
TB_Person_Prj,PrjName,nvarchar
TB_Person_Prj,PrjDesc,nvarchar
TB_Person_Prj,MajorResp,nvarchar
TB_Person_Train,TrainID,int
TB_Person_Train,UserID,int
TB_Person_Train,StartTime,datetime
TB_Person_Train,EndTime,datetime
TB_Person_Train,Subject,nvarchar
TB_Person_Train,School,nvarchar
TB_Person_Train,Cert,nvarchar
TB_Person_Train,Detail,nvarchar
TB_Person2,PersonID,int
TB_Person2,PersonName,nvarchar
TB_Person2,Sex,int
TB_Person2,JobExp,int
TB_Person2,Edu,int
TB_Person2,WantJobPlace,varchar
TB_Person2,WantJobDesc,varchar
TB_Person2,Phone,nvarchar
TB_Person2,UpdateTime,datetime
TB_Person2,Comment,nvarchar
TB_Person2,WantJobPosKey,varchar
TB_Person2,Age,int
TB_PersonFavorite,FavID,int
TB_PersonFavorite,UserID,int
TB_PersonFavorite,JobID,int
TB_PersonFavorite,Status,int
TB_PersonFavorite,AddTime,datetime
TB_PersonFavorite,Rank,int
TB_PersonInvite,InviteID,int
TB_PersonInvite,CUserID,int
TB_PersonInvite,PUserID,int
TB_PersonInvite,JobID,int
TB_PersonInvite,SendTime,datetime
TB_PersonInvite,InviteStatus,int
TB_PersonInvite,PDel,bit
TB_PersonInvite,PersonOpTime,datetime
TB_PersonInvite,ComOpTime,datetime
TB_PersonInvite,PersonApplied,bit
TB_PersonInvite,PHasNew,bit
TB_PersonInvite,CHasNew,bit
TB_PersonLang,PersonLangID,int
TB_PersonLang,UserID,int
TB_PersonLang,Lang,int
TB_PersonLang,Skill,int
TB_PersonRecomm,RID,int
TB_PersonRecomm,ComID,int
TB_PersonRecomm,PersonID,int
TB_PersonRecomm,MatchLevel,int
TB_PersonRecomm,RecommTime,datetime
TB_PersonRecomm,MailTag,int
TB_PersonRecomm,PersonSource,int
TB_PersonRecomm,Jobs,nvarchar
TB_PersonRecomm,Age,int
TB_PersonRecomm,PersonName,nvarchar
TB_PersonRecomm,WantJob,varchar
TB_PersonRecomm,JobExp,int
TB_PersonRecomm,Edu,int
TB_PersonRecomm,BirthDay,datetime
TB_PersonRecomm,Sex,int
TB_PersonRecomm,WantJobPosKey,nvarchar
TB_PersonRecomm,ComRead,bit
TB_PersonRecomm,PRegTime,datetime
TB_PersonRecomm,WantJobPlace,varchar
TB_PersonSearcher,SearcherID,int
TB_PersonSearcher,SearcherName,nvarchar
TB_PersonSearcher,CUserID,int
TB_PersonSearcher,CreateTime,datetime
TB_PersonSearcher,LastSearchTime,datetime
TB_PersonSearcher,UrlParam,nvarchar
TB_Posts,PostID,int
TB_Posts,ArtcleID,int
TB_Posts,Name,nvarchar
TB_Posts,ZhaoPingNums,int
TB_Posts,BaomingNums,int
TB_Posts,ChushiNums,int
TB_Posts,FushiNums,int
TB_Posts,LuyongNums,int
TB_Posts,IsStop,int
TB_PushMessage,id,bigint
TB_PushMessage,devicetoken,varchar
TB_PushMessage,msgcontent,nvarchar
TB_PushMessage,addtime,datetime
TB_PushMessage,result,bit
TB_PushMessage,target,int
TB_QuickMsg,MsgID,int
TB_QuickMsg,MsgType,int
TB_QuickMsg,UserID,int
TB_QuickMsg,MsgContent,nvarchar
TB_RegionalismCode,id,int
TB_RegionalismCode,ad_code,int
TB_RegionalismCode,ad_char,varchar
TB_RegionalismCode,name,varchar
TB_RegionalismCode,fullspell,varchar
TB_RegionalismCode,name_eng,varchar
TB_RegionalismCode,namespell,varchar
TB_RegionalismCode,simplename,varchar
TB_RegionalismCode,parent_adcode,int
TB_RegionalismCode,level,int
TB_RegionalismCode,lon,decimal
TB_RegionalismCode,lat,decimal
TB_RequireDeleteAccount,RequireId,int
TB_RequireDeleteAccount,UserID,int
TB_RequireDeleteAccount,UserType,int
